waspbust_id,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
58,8/20/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,15,"5,305,749,101","4,776,014,692",CERRADA - ELIMINADO,8/21/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
59,8/16/2018 0:00,Abadiño,AVISPA ASIÁTICA,ARBOLADO,0,40,"5,314,755,494","4,777,927,186",CERRADA - ELIMINADO,8/21/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
60,8/14/2018 0:00,Abadiño,AVISPA ASIÁTICA,ARBOLADO,15,100,,,CERRADA - ELIMINADO,8/14/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
61,8/14/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,0,50,"5,318,676,071","4,777,234,457",CERRADA - ELIMINADO,8/17/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
62,8/13/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,25,"5,320,733,792","4,777,392,154",CERRADA - NO ELIMINABLE,8/14/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
63,9/8/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,40,30,"5,315,526,421","4,779,425,529",CERRADA - ELIMINADO,8/14/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,9,2017,3436,SET,2017,Urkiola,C022_Urkiola_2017_SET,C022_Urkiola_2017_SET,0,88.6,0.910431623,0.328069798,0.201534399,16,12,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4
64,8/8/2018 0:00,Abadiño,AVISPA ASIÁTICA,ARBOLADO,7,40,"5,317,275,973","4,777,540,199",CERRADA - ELIMINADO,8/23/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
65,8/8/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,4,40,"5,316,606,952","4,777,609,076",CERRADA - ELIMINADO,8/13/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
66,7/8/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,0,10,"5,315,109,627","4,779,820,689",CERRADA - ELIMINADO,8/8/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,7,2017,2618,JUL,2017,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0,86.3,0.949928658,0.36303303,0.189405996,19,11,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30
67,2/8/2018 0:00,Abadiño,AVISPA ASIÁTICA,ARBOLADO,10,20,"5,325,324,613","4,778,573,442",CERRADA - ELIMINADO,7/8/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,2,2017,573,FEB,2017,Urkiola,C022_Urkiola_2017_FEB,C022_Urkiola_2017_FEB,3,83,0.944826811,0.304045481,0.179970181,12,10,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6
68,2/8/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,20,"5,318,249,561","4,779,789,966",CERRADA - ELIMINADO,7/8/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,2,2017,573,FEB,2017,Urkiola,C022_Urkiola_2017_FEB,C022_Urkiola_2017_FEB,3,83,0.944826811,0.304045481,0.179970181,12,10,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6
69,2/8/2018 0:00,Abadiño,AVISPA ASIÁTICA,ARBOLADO,12,50,"5,314,618,018","4,778,058,736",CERRADA - ELIMINADO,7/8/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,2,2017,573,FEB,2017,Urkiola,C022_Urkiola_2017_FEB,C022_Urkiola_2017_FEB,3,83,0.944826811,0.304045481,0.179970181,12,10,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6
70,7/30/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,10,"5,312,880,075","4,778,186,551",CERRADA - ELIMINADO,2/8/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,7,2017,2618,JUL,2017,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0,86.3,0.949928658,0.36303303,0.189405996,19,11,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30
71,7/27/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,30,,,CERRADA - ELIMINADO,2/8/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,7,2017,2618,JUL,2017,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0,86.3,0.949928658,0.36303303,0.189405996,19,11,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30
72,7/27/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,25,40,,,CERRADA - ELIMINADO,2/8/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,7,2017,2618,JUL,2017,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0,86.3,0.949928658,0.36303303,0.189405996,19,11,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30
73,12/7/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,17,70,"5,320,092,702","4,779,949,487",CERRADA - NO ELIMINABLE,7/16/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,12,2017,4663,DIC,2017,Urkiola,C022_Urkiola_2017_DIC,C022_Urkiola_2017_DIC,8,92.5,1.05606941,0.31917969,0.198448912,24,19,293.4,2.2,51.5,3.4,3.7,13.8,6.7,1.3,11.2,103.3,46.7
74,11/7/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,40,"5,318,736,933","4,780,141,296",CERRADA - NO ELIMINABLE,7/16/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,11,2017,4254,NOV,2017,Urkiola,C022_Urkiola_2017_NOV,C022_Urkiola_2017_NOV,6,84.6,0.981296525,0.305559699,0.192551152,16,16,206.4,2.6,50.3,5.6,6.4,16.4,10,3.2,10.2,68.4,40.8
75,9/7/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,30,"5,323,160,029","4,777,060,421",CERRADA - ELIMINADO,9/7/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,9,2017,3436,SET,2017,Urkiola,C022_Urkiola_2017_SET,C022_Urkiola_2017_SET,0,88.6,0.910431623,0.328069798,0.201534399,16,12,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4
76,9/7/2018 0:00,Abadiño,AVISPA ASIÁTICA,,5,30,"5,302,450,271","4,776,072,417",CERRADA - ELIMINADO,9/7/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,9,2017,3436,SET,2017,Urkiola,C022_Urkiola_2017_SET,C022_Urkiola_2017_SET,0,88.6,0.910431623,0.328069798,0.201534399,16,12,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4
77,6/7/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,50,"5,314,503,348","4,777,877,849",CERRADA - ELIMINADO,6/7/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,6,2017,2209,JUN,2017,Urkiola,C022_Urkiola_2017_JUN,C022_Urkiola_2017_JUN,0,87.8,0.921794308,0.385731703,0.192731557,22,16,120.4,6.4,19.8,15.7,15.1,31.4,20,11.2,6.5,51.8,28.7
78,3/7/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,40,"5,314,248,129","4,778,578,758",CERRADA - ELIMINADO,6/7/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,3,2017,982,MAR,2017,Urkiola,C022_Urkiola_2017_MAR,C022_Urkiola_2017_MAR,6,80.5,0.764843799,0.327889762,0.195408418,14,11,97.5,1.4,23,12.2,7.4,23.1,12.3,3.4,11.6,77.8,41.6
79,5/29/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,20,"5,317,786,308","4,779,831,396",PENDIENTE DE GRUPO,,48001,160,0,0,0,0,0,0,0,C022,5,2017,1800,MAY,2017,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1,76,0.926405047,0.34751687,0.180803839,16,9,87.3,4.3,38,20,13.2,30.3,18.8,7.7,8.4,95.8,35.6
80,1/6/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,60,"5,318,049,317","4,779,515,649",CERRADA - ELIMINADO,1/6/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,1,2017,164,ENE,2017,Urkiola,C022_Urkiola_2017_ENE,C022_Urkiola_2017_ENE,21,84.4,0.895747176,0.337418731,0.183670235,11,8,254.6,2,76,5.7,2.1,12.7,5.7,-0.8,14.6,81,43.8
81,5/31/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,60,"5,315,921,878","4,777,626,394",CERRADA - ELIMINADO,5/31/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,5,2017,1800,MAY,2017,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1,76,0.926405047,0.34751687,0.180803839,16,9,87.3,4.3,38,20,13.2,30.3,18.8,7.7,8.4,95.8,35.6
82,5/31/2018 0:00,Abadiño,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,50,"530721,38","4,774,792,184",CERRADA - ELIMINADO,5/31/2018 0:00,48001,160,0,0,0,0,0,0,0,C022,5,2017,1800,MAY,2017,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1,76,0.926405047,0.34751687,0.180803839,16,9,87.3,4.3,38,20,13.2,30.3,18.8,7.7,8.4,95.8,35.6
83,5/8/2018 18:14,Abadiño,,,,,"532750,1","4778228,92",CERRADA - ELIMINADO,,48001,160,0,0,0,0,0,0,0,C022,5,2017,1800,MAY,2017,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1,76,0.926405047,0.34751687,0.180803839,16,9,87.3,4.3,38,20,13.2,30.3,18.8,7.7,8.4,95.8,35.6
84,5/29/2018 19:33,Abadiño,,,,,"531782,85","4779702,54",CERRADA - ELIMINADO,,48001,160,0,0,0,0,0,0,0,C022,5,2017,1800,MAY,2017,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1,76,0.926405047,0.34751687,0.180803839,16,9,87.3,4.3,38,20,13.2,30.3,18.8,7.7,8.4,95.8,35.6
85,8/13/2018 18:10,Abadiño,,,,,"5,311,231,002","4,777,994,594",CERRADA - ELIMINADO,,48001,160,0,0,0,0,0,0,0,C022,8,2017,3027,AGO,2017,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
86,7/19/2019 20:30,Abadiño,,,,,"532324,97","4776967,85",CERRADA - ELIMINADO,,48001,160,0,0,0,0,0,0,0,C022,7,2018,2722,JUL,2018,Urkiola,C022_Urkiola_2018_JUL,C022_Urkiola_2018_JUL,0,93.1,0.927074632,0.416514529,0.194795993,21,11,73.7,7.4,18.8,16.4,17,25.5,21.3,13.6,4.9,36.7,24
87,8/27/2019 19:30,Abadiño,,,,,"531327,14","4774515,66",CERRADA - ELIMINADO,,48001,160,0,0,0,0,0,0,0,C022,8,2018,3131,AGO,2018,Urkiola,C022_Urkiola_2018_AGO,C022_Urkiola_2018_AGO,0,89.3,0.907256657,0.309321306,0.191946243,13,8,33,0.8,12.7,17.8,17,31.5,22,13,5.2,42.1,25.8
88,9/20/2019 17:37,Abadiño,,,,,"532066,41","4777297,64",CERRADA - ELIMINADO,,48001,160,0,0,0,0,0,0,0,C022,9,2018,3540,SET,2018,Urkiola,C022_Urkiola_2018_SET,C022_Urkiola_2018_SET,0,87.4,0.817383387,0.306335255,0.204965362,9,6,38.1,1.9,13.6,15.5,16,28.9,21.8,11.9,6.5,60.5,27.8
89,10/22/2019 10:55,Abadiño,,,,,"533768,27","4778034,7",CERRADA - ELIMINADO,,48001,160,0,0,0,0,0,0,0,C022,10,2018,3949,OCT,2018,Urkiola,C022_Urkiola_2018_OCT,C022_Urkiola_2018_OCT,3,90.1,0.869863952,0.310643074,0.195187837,13,11,153.5,5.3,31.5,8.7,10.4,23.5,14.4,7.1,9.1,82.8,37.5
90,5/15/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"4,936,547,297","4,796,139,304",CERRADA - ELIMINADO,5/17/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,5,2018,1900,MAY,2018,Punta Galea,C042_Punta Galea_2018_MAY,C042_Punta Galea_2018_MAY,0,82.8,0.910817542,0.342443892,0.193129253,15,8,87.2,7.8,29.4,12.53995948,14.5,23,17.1,12.1,14.1,82.8,38.4
91,6/17/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"4,931,539,094","4,794,903,605",CERRADA - ELIMINADO,6/20/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,6,2018,2309,JUN,2018,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0,84.5,0.818708395,0.324161857,0.18850921,16,12,56.9,3,12.5,12.5521297,18.2,25.1,20.7,16,13.9,75.6,37.6
92,6/24/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,ABEJA,ARBOLADO,1,1,"4,940,414,094","4,796,019,557",CERRADA - ELIMINADO,1/7/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,6,2018,2309,JUN,2018,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0,84.5,0.818708395,0.324161857,0.18850921,16,12,56.9,3,12.5,12.5521297,18.2,25.1,20.7,16,13.9,75.6,37.6
93,2/9/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,ARBOLADO,10,50,"4,939,415,156","4,797,202,548",CERRADA - ELIMINADO,3/9/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,2,2018,673,FEB,2018,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2,77.6,0.95270991,0.294439354,0.193105487,20,17,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21,93.2,57.8
94,9/19/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"4,939,744,683","4,796,363,755",CERRADA - ELIMINADO,9/20/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,9,2018,3536,SET,2018,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0,84.5,0.735560195,0.335200279,0.193600872,5,3,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
95,11/20/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,ARBOLADO,8,10,"493,928,524","4,795,788,881",CERRADA - ELIMINADO,11/21/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,11,2017,4250,NOV,2017,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0,71.2,1.029373967,0.315901544,0.166973151,17,15,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22,99,59
96,10/14/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,ARBOLADO,2,15,"493,937,181","4,795,780,364",CERRADA - ELIMINADO,10/16/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,10,2017,3841,OCT,2017,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0,78.3,0.813775045,0.306401953,0.187142066,11,7,22.8,0.6,6,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
97,9/16/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,15,"4,938,836,934","4,796,218,752",CERRADA - ELIMINADO,9/17/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
98,9/14/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,ARBOLADO,1,25,"4,940,285,944","4,796,787,637",CERRADA - ELIMINADO,9/14/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
99,9/14/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,25,"4,930,474,533","4,795,932,096",CERRADA - NO ELIMINABLE,9/14/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,9,2017,3432,SET,2017,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
100,12/9/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,40,"4,942,927,953","4,795,775,728",CERRADA - NO ELIMINABLE,12/9/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,12,2017,4659,DIC,2017,Punta Galea,C042_Punta Galea_2017_DIC,C042_Punta Galea_2017_DIC,0,75.4,1.056239135,0.261852191,0.179642519,23,21,220.9,3,33.4,3.6,10.2,19.9,13.3,7.3,23.4,145.1,66.8
101,3/6/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,0,1,"4,934,546,897","4,795,456,797",CERRADA - ELIMINADO,4/6/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,3,2018,1082,MAR,2018,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0,64.8,0.940560479,0.259858961,0.188791822,25,17,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27,118.8,78.3
102,10/9/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,ARBOLADO,2,15,"4,921,626,284","4,796,073,501",CERRADA - ELIMINADO,10/9/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,10,2017,3841,OCT,2017,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0,78.3,0.813775045,0.306401953,0.187142066,11,7,22.8,0.6,6,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
103,6/9/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,40,"4,934,537,437","4,795,942,859",CERRADA - ELIMINADO,6/9/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,6,2017,2205,JUN,2017,Punta Galea,C042_Punta Galea_2017_JUN,C042_Punta Galea_2017_JUN,0,86.4,0.859047445,0.343280502,0.17530801,15,13,63.9,3.1,13.9,17.5,19.8,32,22.7,17.3,15.1,97.9,47.3
104,4/9/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,ARBOLADO,8,5,"4,938,605,474","4,795,787,541",CERRADA - ELIMINADO,7/9/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,4,2017,1387,ABR,2017,Punta Galea,C042_Punta Galea_2017_ABR,C042_Punta Galea_2017_ABR,0,77.2,0.870697807,0.305709693,0.182315703,7,7,41.7,1.7,13.4,18.4,13.5,24.9,16.5,10,16.3,95.8,44.3
105,8/30/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA COMÚN,CONSTRUCCIÓN,4,2,"4,943,746,021","4,796,651,631",CERRADA - ELIMINADO,8/31/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
106,8/8/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,ARBOLADO,5,30,"4,940,184,113","4,795,478,592",CERRADA - ELIMINADO,9/8/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
107,1/8/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,40,"4,940,942,005","4,796,791,404",CERRADA - ELIMINADO,1/8/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,1,2017,160,ENE,2017,Punta Galea,C042_Punta Galea_2017_ENE,C042_Punta Galea_2017_ENE,2,71.3,1.087003209,0.338207926,0.182314765,9,8,94.4,1.9,34,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3
108,7/27/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,35,60,"4,939,185,728","4,796,293,596",CERRADA - ELIMINADO,7/27/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
109,7/22/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,25,59,"4,939,561,937","4,795,897,585",CERRADA - ELIMINADO,7/23/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,7,2017,2614,JUL,2017,Punta Galea,C042_Punta Galea_2017_JUL,C042_Punta Galea_2017_JUL,0,82.2,0.850598517,0.344749328,0.172439114,12,7,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6
110,8/5/2018 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,25,150,,,CERRADA - ELIMINADO,8/5/2018 0:00,48002,161,0,0,0,0,0,0,0,C042,8,2017,3023,AGO,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
111,12/6/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,50,"4,920,109,635","4,795,380,415",CERRADA - ELIMINADO,6/13/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,12,2018,4763,DIC,2018,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0,75,0.90475328,0.30470884,0.186224941,10,5,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90,49.8
112,12/6/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,50,"4,940,310,499","4796895,15",CERRADA - ELIMINADO,6/13/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,12,2018,4763,DIC,2018,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0,75,0.90475328,0.30470884,0.186224941,10,5,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90,49.8
113,12/6/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,50,"4,940,368,691","4,795,583,032",CERRADA - ELIMINADO,6/13/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,12,2018,4763,DIC,2018,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0,75,0.90475328,0.30470884,0.186224941,10,5,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90,49.8
114,6/24/2019 0:00,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,CONSTRUCCIÓN,30,20,,,CERRADA - ELIMINADO,6/26/2019 0:00,48002,161,0,0,0,0,0,0,0,C042,6,2018,2309,JUN,2018,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0,84.5,0.818708395,0.324161857,0.18850921,16,12,56.9,3,12.5,12.5521297,18.2,25.1,20.7,16,13.9,75.6,37.6
