waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year_y,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
52,2018,2018-08-30 00:00:00,Abadiño,Vespa Velutina,Natural Environment,0.0,15.0,"533916,0603","4778126,628",Nest Terminated,2018-08-30 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
53,2018,2018-08-30 00:00:00,Abadiño,Vespa Velutina,Urban Environment,20.0,5.0,"532090,3244","4777178,019",Nest Terminated,2018-08-30 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
54,2018,2018-08-30 00:00:00,Abadiño,Vespa Velutina,Urban Environment,3.0,30.0,"531411,7423","4777811,181",Nest Terminated,2018-08-30 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
55,2018,2018-08-23 00:00:00,Abadiño,Vespa Velutina,Urban Environment,1.0,20.0,"530718,1863","4774751,723",Nest Terminated,2018-08-27 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
56,2018,2018-08-22 00:00:00,Abadiño,Vespa Velutina,Urban Environment,5.0,20.0,"530026,0028","4776623,208",Nest Terminated,2018-08-23 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
57,2018,2018-08-20 00:00:00,Abadiño,Vespa Velutina,Urban Environment,15.0,35.0,"532162,671","4777708,946",Nest Terminated,2018-08-21 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
58,2018,2018-08-20 00:00:00,Abadiño,Vespa Velutina,Urban Environment,2.0,15.0,"530574,9101","4776014,692",Nest Terminated,2018-08-21 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
59,2018,2018-08-16 00:00:00,Abadiño,Vespa Velutina,Natural Environment,0.0,40.0,"531475,5494","4777927,186",Nest Terminated,2018-08-21 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
60,2018,2018-08-14 00:00:00,Abadiño,Vespa Velutina,Natural Environment,15.0,100.0,,,Nest Terminated,2018-08-14 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
61,2018,2018-08-14 00:00:00,Abadiño,Vespa Velutina,Urban Environment,0.0,50.0,"531867,6071","4777234,457",Nest Terminated,2018-08-17 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
62,2018,2018-08-13 00:00:00,Abadiño,Vespa Velutina,Urban Environment,3.0,25.0,"532073,3792","4777392,154",Cannot Terminate,2018-08-14 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
63,2018,2018-09-08 00:00:00,Abadiño,Vespa Velutina,Urban Environment,40.0,30.0,"531552,6421","4779425,529",Nest Terminated,2018-08-14 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,9,2017,3436.0,SET,2017.0,Urkiola,C022_Urkiola_2017_SET,C022_Urkiola_2017_SET,0.0,88.6,0.910431623,0.328069798,0.20153439899999998,16.0,12.0,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4
64,2018,2018-08-08 00:00:00,Abadiño,Vespa Velutina,Natural Environment,7.0,40.0,"531727,5973","4777540,199",Nest Terminated,2018-08-23 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
65,2018,2018-08-08 00:00:00,Abadiño,Vespa Velutina,Urban Environment,4.0,40.0,"531660,6952","4777609,076",Nest Terminated,2018-08-13 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
66,2018,2018-07-08 00:00:00,Abadiño,Vespa Velutina,Urban Environment,0.0,10.0,"531510,9627","4779820,689",Nest Terminated,2018-08-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,2017.0,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0.0,86.3,0.9499286579999999,0.36303303,0.18940599600000002,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0
67,2018,2018-02-08 00:00:00,Abadiño,Vespa Velutina,Natural Environment,10.0,20.0,"532532,4613","4778573,442",Nest Terminated,2018-07-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,2,2017,573.0,FEB,2017.0,Urkiola,C022_Urkiola_2017_FEB,C022_Urkiola_2017_FEB,3.0,83.0,0.944826811,0.304045481,0.179970181,12.0,10.0,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6
68,2018,2018-02-08 00:00:00,Abadiño,Vespa Velutina,Urban Environment,6.0,20.0,"531824,9561","4779789,966",Nest Terminated,2018-07-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,2,2017,573.0,FEB,2017.0,Urkiola,C022_Urkiola_2017_FEB,C022_Urkiola_2017_FEB,3.0,83.0,0.944826811,0.304045481,0.179970181,12.0,10.0,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6
69,2018,2018-02-08 00:00:00,Abadiño,Vespa Velutina,Natural Environment,12.0,50.0,"531461,8018","4778058,736",Nest Terminated,2018-07-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,2,2017,573.0,FEB,2017.0,Urkiola,C022_Urkiola_2017_FEB,C022_Urkiola_2017_FEB,3.0,83.0,0.944826811,0.304045481,0.179970181,12.0,10.0,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6
70,2018,2018-07-30 00:00:00,Abadiño,Vespa Velutina,Urban Environment,20.0,10.0,"531288,0075","4778186,551",Nest Terminated,2018-02-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,2017.0,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0.0,86.3,0.9499286579999999,0.36303303,0.18940599600000002,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0
71,2018,2018-07-27 00:00:00,Abadiño,Vespa Velutina,Urban Environment,8.0,30.0,,,Nest Terminated,2018-02-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,2017.0,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0.0,86.3,0.9499286579999999,0.36303303,0.18940599600000002,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0
72,2018,2018-07-27 00:00:00,Abadiño,Vespa Velutina,Urban Environment,25.0,40.0,,,Nest Terminated,2018-02-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,2017.0,Urkiola,C022_Urkiola_2017_JUL,C022_Urkiola_2017_JUL,0.0,86.3,0.9499286579999999,0.36303303,0.18940599600000002,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0
73,2018,2018-12-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,17.0,70.0,"532009,2702","4779949,487",Cannot Terminate,2018-07-16 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,12,2017,4663.0,DIC,2017.0,Urkiola,C022_Urkiola_2017_DIC,C022_Urkiola_2017_DIC,8.0,92.5,1.05606941,0.31917969,0.198448912,24.0,19.0,293.4,2.2,51.5,3.4,3.7,13.8,6.7,1.3,11.2,103.3,46.7
74,2018,2018-11-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,8.0,40.0,"531873,6933","4780141,296",Cannot Terminate,2018-07-16 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,11,2017,4254.0,NOV,2017.0,Urkiola,C022_Urkiola_2017_NOV,C022_Urkiola_2017_NOV,6.0,84.6,0.981296525,0.30555969899999996,0.192551152,16.0,16.0,206.4,2.6,50.3,5.6,6.4,16.4,10.0,3.2,10.2,68.4,40.8
75,2018,2018-09-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,5.0,30.0,"532316,0029","4777060,421",Nest Terminated,2018-09-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,9,2017,3436.0,SET,2017.0,Urkiola,C022_Urkiola_2017_SET,C022_Urkiola_2017_SET,0.0,88.6,0.910431623,0.328069798,0.20153439899999998,16.0,12.0,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4
76,2018,2018-09-07 00:00:00,Abadiño,Vespa Velutina,,5.0,30.0,"530245,0271","4776072,417",Nest Terminated,2018-09-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,9,2017,3436.0,SET,2017.0,Urkiola,C022_Urkiola_2017_SET,C022_Urkiola_2017_SET,0.0,88.6,0.910431623,0.328069798,0.20153439899999998,16.0,12.0,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4
77,2018,2018-06-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,20.0,50.0,"531450,3348","4777877,849",Nest Terminated,2018-06-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,6,2017,2209.0,JUN,2017.0,Urkiola,C022_Urkiola_2017_JUN,C022_Urkiola_2017_JUN,0.0,87.8,0.921794308,0.385731703,0.192731557,22.0,16.0,120.4,6.4,19.8,15.7,15.1,31.4,20.0,11.2,6.5,51.8,28.7
78,2018,2018-03-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,10.0,40.0,"531424,8129","4778578,758",Nest Terminated,2018-06-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,3,2017,982.0,MAR,2017.0,Urkiola,C022_Urkiola_2017_MAR,C022_Urkiola_2017_MAR,6.0,80.5,0.7648437990000001,0.327889762,0.195408418,14.0,11.0,97.5,1.4,23.0,12.2,7.4,23.1,12.3,3.4,11.6,77.8,41.6
79,2018,2018-05-29 00:00:00,Abadiño,Vespa Velutina,Urban Environment,8.0,20.0,"531778,6308","4779831,396",Pending classification,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,2017.0,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6
80,2018,2018-01-06 00:00:00,Abadiño,Vespa Velutina,Urban Environment,15.0,60.0,"531804,9317","4779515,649",Nest Terminated,2018-01-06 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,1,2017,164.0,ENE,2017.0,Urkiola,C022_Urkiola_2017_ENE,C022_Urkiola_2017_ENE,21.0,84.4,0.895747176,0.337418731,0.183670235,11.0,8.0,254.6,2.0,76.0,5.7,2.1,12.7,5.7,-0.8,14.6,81.0,43.8
81,2018,2018-05-31 00:00:00,Abadiño,Vespa Velutina,Urban Environment,15.0,60.0,"531592,1878","4777626,394",Nest Terminated,2018-05-31 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,2017.0,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6
82,2018,2018-05-31 00:00:00,Abadiño,Vespa Velutina,Urban Environment,20.0,50.0,"530721,38","4774792,184",Nest Terminated,2018-05-31 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,2017.0,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6
83,2018,2018-05-08 18:14:00,Abadiño,,,,,"532750,1","4778228,92",Nest Terminated,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,2017.0,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6
84,2018,2018-05-29 19:33:53,Abadiño,,,,,"531782,85","4779702,54",Nest Terminated,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,2017.0,Urkiola,C022_Urkiola_2017_MAY,C022_Urkiola_2017_MAY,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6
85,2018,2018-08-13 18:10:29,Abadiño,,,,,"531123,1002","4777994,594",Nest Terminated,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,2017.0,Urkiola,C022_Urkiola_2017_AGO,C022_Urkiola_2017_AGO,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4
86,2019,2019-07-19 20:30:50,Abadiño,,,,,"532324,97","4776967,85",Nest Terminated,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2018,2722.0,JUL,2018.0,Urkiola,C022_Urkiola_2018_JUL,C022_Urkiola_2018_JUL,0.0,93.1,0.9270746320000001,0.41651452899999997,0.194795993,21.0,11.0,73.7,7.4,18.8,16.4,17.0,25.5,21.3,13.6,4.9,36.7,24.0
87,2019,2019-08-27 19:30:08,Abadiño,,,,,"531327,14","4774515,66",Nest Terminated,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2018,3131.0,AGO,2018.0,Urkiola,C022_Urkiola_2018_AGO,C022_Urkiola_2018_AGO,0.0,89.3,0.907256657,0.309321306,0.19194624300000002,13.0,8.0,33.0,0.8,12.7,17.8,17.0,31.5,22.0,13.0,5.2,42.1,25.8
88,2019,2019-09-20 17:37:50,Abadiño,,,,,"532066,41","4777297,64",Nest Terminated,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,9,2018,3540.0,SET,2018.0,Urkiola,C022_Urkiola_2018_SET,C022_Urkiola_2018_SET,0.0,87.4,0.817383387,0.306335255,0.20496536199999998,9.0,6.0,38.1,1.9,13.6,15.5,16.0,28.9,21.8,11.9,6.5,60.5,27.8
89,2019,2019-10-22 10:55:50,Abadiño,,,,,"533768,27","4778034,7",Nest Terminated,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,10,2018,3949.0,OCT,2018.0,Urkiola,C022_Urkiola_2018_OCT,C022_Urkiola_2018_OCT,3.0,90.1,0.869863952,0.31064307399999996,0.195187837,13.0,11.0,153.5,5.3,31.5,8.7,10.4,23.5,14.4,7.1,9.1,82.8,37.5
90,2019,2019-05-15 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,1.0,"493654,7297","4796139,304",Nest Terminated,2019-05-17 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,5,2018,1900.0,MAY,2018.0,Punta Galea,C042_Punta Galea_2018_MAY,C042_Punta Galea_2018_MAY,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4
91,2019,2019-06-17 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,1.0,"493153,9094","4794903,605",Nest Terminated,2019-06-20 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,2018.0,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6
92,2019,2019-06-24 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Wild Bee,Natural Environment,1.0,1.0,"494041,4094","4796019,557",Nest Terminated,2019-01-07 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,2018.0,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6
93,2019,2019-02-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,10.0,50.0,"493941,5156","4797202,548",Nest Terminated,2019-03-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2,2018,673.0,FEB,2018.0,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8
94,2019,2019-09-19 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,1.0,"493974,4683","4796363,755",Nest Terminated,2019-09-20 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2018,3536.0,SET,2018.0,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0.0,84.5,0.735560195,0.335200279,0.19360087199999998,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
95,2018,2018-11-20 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,8.0,10.0,"493928,524","4795788,881",Nest Terminated,2018-11-21 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,11,2017,4250.0,NOV,2017.0,Punta Galea,C042_Punta Galea_2017_NOV,C042_Punta Galea_2017_NOV,0.0,71.2,1.029373967,0.315901544,0.166973151,17.0,15.0,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22.0,99.0,59.0
96,2018,2018-10-14 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,2.0,15.0,"493937,181","4795780,364",Nest Terminated,2018-10-16 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,10,2017,3841.0,OCT,2017.0,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0.0,78.3,0.813775045,0.306401953,0.18714206600000002,11.0,7.0,22.8,0.6,6.0,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
97,2018,2018-09-16 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,2.0,15.0,"493883,6934","4796218,752",Nest Terminated,2018-09-17 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2017,3432.0,SET,2017.0,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4
98,2018,2018-09-14 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,1.0,25.0,"494028,5944","4796787,637",Nest Terminated,2018-09-14 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2017,3432.0,SET,2017.0,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4
99,2018,2018-09-14 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,8.0,25.0,"493047,4533","4795932,096",Cannot Terminate,2018-09-14 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2017,3432.0,SET,2017.0,Punta Galea,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4
100,2018,2018-12-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,20.0,40.0,"494292,7953","4795775,728",Cannot Terminate,2018-12-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,12,2017,4659.0,DIC,2017.0,Punta Galea,C042_Punta Galea_2017_DIC,C042_Punta Galea_2017_DIC,0.0,75.4,1.056239135,0.261852191,0.17964251899999997,23.0,21.0,220.9,3.0,33.4,3.6,10.2,19.9,13.3,7.3,23.4,145.1,66.8
101,2019,2019-03-06 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,0.0,1.0,"493454,6897","4795456,797",Nest Terminated,2019-04-06 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3,2018,1082.0,MAR,2018.0,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0.0,64.8,0.9405604790000001,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3
102,2018,2018-10-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,2.0,15.0,"492162,6284","4796073,501",Nest Terminated,2018-10-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,10,2017,3841.0,OCT,2017.0,Punta Galea,C042_Punta Galea_2017_OCT,C042_Punta Galea_2017_OCT,0.0,78.3,0.813775045,0.306401953,0.18714206600000002,11.0,7.0,22.8,0.6,6.0,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9
103,2018,2018-06-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,40.0,"493453,7437","4795942,859",Nest Terminated,2018-06-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2017,2205.0,JUN,2017.0,Punta Galea,C042_Punta Galea_2017_JUN,C042_Punta Galea_2017_JUN,0.0,86.4,0.859047445,0.34328050200000004,0.17530801,15.0,13.0,63.9,3.1,13.9,17.5,19.8,32.0,22.7,17.3,15.1,97.9,47.3
