waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,year_cat,month_cat,population
64,2018,2018-08-08 00:00:00,Abadiño,Vespa Velutina,Natural Environment,7.0,40.0,"531727,5973","4777540,199",Nest Terminated,2018-08-23 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,Urkiola,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4,2018,Aug,7522.0
65,2018,2018-08-08 00:00:00,Abadiño,Vespa Velutina,Urban Environment,4.0,40.0,"531660,6952","4777609,076",Nest Terminated,2018-08-13 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,8,2017,3027.0,AGO,Urkiola,0.0,86.9,0.935256722,0.367281276,0.192827396,19.0,11.0,74.5,2.6,20.6,16.7,16.0,30.0,21.2,11.9,6.8,52.2,29.4,2018,Aug,7522.0
66,2018,2018-07-08 00:00:00,Abadiño,Vespa Velutina,Urban Environment,0.0,10.0,"531510,9627","4779820,689",Nest Terminated,2018-08-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,Urkiola,0.0,86.3,0.949928658,0.36303303,0.189405996,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0,2018,Jul,7522.0
67,2018,2018-02-08 00:00:00,Abadiño,Vespa Velutina,Natural Environment,10.0,20.0,"532532,4613","4778573,442",Nest Terminated,2018-07-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,2,2017,573.0,FEB,Urkiola,3.0,83.0,0.944826811,0.304045481,0.179970181,12.0,10.0,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6,2018,Feb,7522.0
68,2018,2018-02-08 00:00:00,Abadiño,Vespa Velutina,Urban Environment,6.0,20.0,"531824,9561","4779789,966",Nest Terminated,2018-07-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,2,2017,573.0,FEB,Urkiola,3.0,83.0,0.944826811,0.304045481,0.179970181,12.0,10.0,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6,2018,Feb,7522.0
69,2018,2018-02-08 00:00:00,Abadiño,Vespa Velutina,Natural Environment,12.0,50.0,"531461,8018","4778058,736",Nest Terminated,2018-07-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,2,2017,573.0,FEB,Urkiola,3.0,83.0,0.944826811,0.304045481,0.179970181,12.0,10.0,113.2,1.8,22.6,7.9,5.9,16.2,10.3,2.1,14.1,98.6,49.6,2018,Feb,7522.0
70,2018,2018-07-30 00:00:00,Abadiño,Vespa Velutina,Urban Environment,20.0,10.0,"531288,0075","4778186,551",Nest Terminated,2018-02-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,Urkiola,0.0,86.3,0.949928658,0.36303303,0.189405996,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0,2018,Jul,7522.0
71,2018,2018-07-27 00:00:00,Abadiño,Vespa Velutina,Urban Environment,8.0,30.0,,,Nest Terminated,2018-02-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,Urkiola,0.0,86.3,0.949928658,0.36303303,0.189405996,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0,2018,Jul,7522.0
72,2018,2018-07-27 00:00:00,Abadiño,Vespa Velutina,Urban Environment,25.0,40.0,,,Nest Terminated,2018-02-08 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,7,2017,2618.0,JUL,Urkiola,0.0,86.3,0.949928658,0.36303303,0.189405996,19.0,11.0,68.9,2.6,18.8,17.5,15.8,31.3,20.5,11.8,6.7,67.3,30.0,2018,Jul,7522.0
73,2018,2018-12-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,17.0,70.0,"532009,2702","4779949,487",Cannot Terminate,2018-07-16 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,12,2017,4663.0,DIC,Urkiola,8.0,92.5,1.05606941,0.31917969,0.198448912,24.0,19.0,293.4,2.2,51.5,3.4,3.7,13.8,6.7,1.3,11.2,103.3,46.7,2018,Dec,7522.0
74,2018,2018-11-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,8.0,40.0,"531873,6933","4780141,296",Cannot Terminate,2018-07-16 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,11,2017,4254.0,NOV,Urkiola,6.0,84.6,0.981296525,0.305559699,0.192551152,16.0,16.0,206.4,2.6,50.3,5.6,6.4,16.4,10.0,3.2,10.2,68.4,40.8,2018,Nov,7522.0
75,2018,2018-09-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,5.0,30.0,"532316,0029","4777060,421",Nest Terminated,2018-09-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,9,2017,3436.0,SET,Urkiola,0.0,88.6,0.910431623,0.328069798,0.201534399,16.0,12.0,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4,2018,Sep,7522.0
76,2018,2018-09-07 00:00:00,Abadiño,Vespa Velutina,,5.0,30.0,"530245,0271","4776072,417",Nest Terminated,2018-09-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,9,2017,3436.0,SET,Urkiola,0.0,88.6,0.910431623,0.328069798,0.201534399,16.0,12.0,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4,2018,Sep,7522.0
77,2018,2018-06-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,20.0,50.0,"531450,3348","4777877,849",Nest Terminated,2018-06-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,6,2017,2209.0,JUN,Urkiola,0.0,87.8,0.921794308,0.385731703,0.192731557,22.0,16.0,120.4,6.4,19.8,15.7,15.1,31.4,20.0,11.2,6.5,51.8,28.7,2018,Jun,7522.0
78,2018,2018-03-07 00:00:00,Abadiño,Vespa Velutina,Urban Environment,10.0,40.0,"531424,8129","4778578,758",Nest Terminated,2018-06-07 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,3,2017,982.0,MAR,Urkiola,6.0,80.5,0.7648437990000001,0.327889762,0.195408418,14.0,11.0,97.5,1.4,23.0,12.2,7.4,23.1,12.3,3.4,11.6,77.8,41.6,2018,Mar,7522.0
79,2018,2018-05-29 00:00:00,Abadiño,Vespa Velutina,Urban Environment,8.0,20.0,"531778,6308","4779831,396",Pending classification,,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,Urkiola,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6,2018,May,7522.0
80,2018,2018-01-06 00:00:00,Abadiño,Vespa Velutina,Urban Environment,15.0,60.0,"531804,9317","4779515,649",Nest Terminated,2018-01-06 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,1,2017,164.0,ENE,Urkiola,21.0,84.4,0.895747176,0.337418731,0.183670235,11.0,8.0,254.6,2.0,76.0,5.7,2.1,12.7,5.7,-0.8,14.6,81.0,43.8,2018,Jan,7522.0
81,2018,2018-05-31 00:00:00,Abadiño,Vespa Velutina,Urban Environment,15.0,60.0,"531592,1878","4777626,394",Nest Terminated,2018-05-31 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,Urkiola,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6,2018,May,7522.0
82,2018,2018-05-31 00:00:00,Abadiño,Vespa Velutina,Urban Environment,20.0,50.0,"530721,38","4774792,184",Nest Terminated,2018-05-31 00:00:00,48001.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,5,2017,1800.0,MAY,Urkiola,1.0,76.0,0.926405047,0.34751687,0.180803839,16.0,9.0,87.3,4.3,38.0,20.0,13.2,30.3,18.8,7.7,8.4,95.8,35.6,2018,May,7522.0
90,2019,2019-05-15 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,1.0,"493654,7297","4796139,304",Nest Terminated,2019-05-17 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,5,2018,1900.0,MAY,Punta Galea,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4,2019,May,9545.0
91,2019,2019-06-17 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,1.0,"493153,9094","4794903,605",Nest Terminated,2019-06-20 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,9545.0
93,2019,2019-02-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,10.0,50.0,"493941,5156","4797202,548",Nest Terminated,2019-03-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2,2018,673.0,FEB,Punta Galea,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8,2019,Feb,9545.0
94,2019,2019-09-19 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,1.0,"493974,4683","4796363,755",Nest Terminated,2019-09-20 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2018,3536.0,SET,Punta Galea,0.0,84.5,0.735560195,0.335200279,0.193600872,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5,2019,Sep,9545.0
95,2018,2018-11-20 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,8.0,10.0,"493928,524","4795788,881",Nest Terminated,2018-11-21 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,11,2017,4250.0,NOV,Punta Galea,0.0,71.2,1.029373967,0.315901544,0.166973151,17.0,15.0,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22.0,99.0,59.0,2018,Nov,9543.0
96,2018,2018-10-14 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,2.0,15.0,"493937,181","4795780,364",Nest Terminated,2018-10-16 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,10,2017,3841.0,OCT,Punta Galea,0.0,78.3,0.813775045,0.306401953,0.187142066,11.0,7.0,22.8,0.6,6.0,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9,2018,Oct,9543.0
97,2018,2018-09-16 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,2.0,15.0,"493883,6934","4796218,752",Nest Terminated,2018-09-17 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2017,3432.0,SET,Punta Galea,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4,2018,Sep,9543.0
98,2018,2018-09-14 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,1.0,25.0,"494028,5944","4796787,637",Nest Terminated,2018-09-14 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2017,3432.0,SET,Punta Galea,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4,2018,Sep,9543.0
99,2018,2018-09-14 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,8.0,25.0,"493047,4533","4795932,096",Cannot Terminate,2018-09-14 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,9,2017,3432.0,SET,Punta Galea,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4,2018,Sep,9543.0
100,2018,2018-12-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,20.0,40.0,"494292,7953","4795775,728",Cannot Terminate,2018-12-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,12,2017,4659.0,DIC,Punta Galea,0.0,75.4,1.056239135,0.261852191,0.17964251899999994,23.0,21.0,220.9,3.0,33.4,3.6,10.2,19.9,13.3,7.3,23.4,145.1,66.8,2018,Dec,9543.0
101,2019,2019-03-06 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,0.0,1.0,"493454,6897","4795456,797",Nest Terminated,2019-04-06 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3,2018,1082.0,MAR,Punta Galea,0.0,64.8,0.940560479,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3,2019,Mar,9545.0
102,2018,2018-10-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,2.0,15.0,"492162,6284","4796073,501",Nest Terminated,2018-10-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,10,2017,3841.0,OCT,Punta Galea,0.0,78.3,0.813775045,0.306401953,0.187142066,11.0,7.0,22.8,0.6,6.0,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9,2018,Oct,9543.0
103,2018,2018-06-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,40.0,"493453,7437","4795942,859",Nest Terminated,2018-06-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2017,2205.0,JUN,Punta Galea,0.0,86.4,0.859047445,0.34328050200000004,0.17530801,15.0,13.0,63.9,3.1,13.9,17.5,19.8,32.0,22.7,17.3,15.1,97.9,47.3,2018,Jun,9543.0
104,2018,2018-04-09 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,8.0,5.0,"493860,5474","4795787,541",Nest Terminated,2018-07-09 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,4,2017,1387.0,ABR,Punta Galea,0.0,77.2,0.870697807,0.305709693,0.182315703,7.0,7.0,41.7,1.7,13.4,18.4,13.5,24.9,16.5,10.0,16.3,95.8,44.3,2018,Apr,9543.0
106,2018,2018-08-08 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,5.0,30.0,"494018,4113","4795478,592",Nest Terminated,2018-09-08 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,9543.0
107,2018,2018-01-08 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,40.0,"494094,2005","4796791,404",Nest Terminated,2018-01-08 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1,2017,160.0,ENE,Punta Galea,2.0,71.3,1.087003209,0.338207926,0.182314765,9.0,8.0,94.4,1.9,34.0,5.3,8.5,19.4,11.6,5.4,24.1,105.8,55.3,2018,Jan,9543.0
108,2018,2018-07-27 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,35.0,60.0,"493918,5728","4796293,596",Nest Terminated,2018-07-27 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,9543.0
109,2018,2018-07-22 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,25.0,59.0,"493956,1937","4795897,585",Nest Terminated,2018-07-23 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2017,2614.0,JUL,Punta Galea,0.0,82.2,0.850598517,0.344749328,0.17243911399999998,12.0,7.0,28.8,2.5,12.3,19.8,19.8,32.1,22.9,17.3,13.7,78.1,37.6,2018,Jul,9543.0
110,2018,2018-08-05 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,25.0,150.0,,,Nest Terminated,2018-08-05 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,9543.0
111,2019,2019-12-06 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,50.0,"492010,9635","4795380,415",Nest Terminated,2019-06-13 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,12,2018,4763.0,DIC,Punta Galea,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8,2019,Dec,9545.0
112,2019,2019-12-06 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,8.0,50.0,"494031,0499","4796895,15",Nest Terminated,2019-06-13 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,12,2018,4763.0,DIC,Punta Galea,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8,2019,Dec,9545.0
113,2019,2019-12-06 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,15.0,50.0,"494036,8691","4795583,032",Nest Terminated,2019-06-13 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,12,2018,4763.0,DIC,Punta Galea,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8,2019,Dec,9545.0
114,2019,2019-06-24 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,30.0,20.0,,,Nest Terminated,2019-06-26 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,9545.0
115,2019,2019-06-26 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,15.0,10.0,"494045,6675","4795554,329",Nest Terminated,2019-06-26 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,9545.0
116,2019,2019-06-30 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,5.0,25.0,"493422,3089","4796288,24",Nest Terminated,2019-01-07 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,9545.0
117,2019,2019-05-07 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,3.0,20.0,,,Nest Terminated,2019-09-07 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,5,2018,1900.0,MAY,Punta Galea,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4,2019,May,9545.0
118,2019,2019-12-07 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,1.0,1.0,"492738,8819","4794899,565",Nest Terminated,2019-07-18 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,12,2018,4763.0,DIC,Punta Galea,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8,2019,Dec,9545.0
119,2019,2019-07-18 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,3.0,20.0,"492032,2991","4796110,295",Nest Terminated,2019-07-23 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,9545.0
120,2019,2019-07-19 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,15.0,50.0,"493320,9322","4794482,35",Cannot Terminate,2019-07-23 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,9545.0
121,2019,2019-07-19 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,2.0,20.0,"493326,7736","4794480,827",Nest Terminated,2019-07-23 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,9545.0
122,2019,2019-07-19 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Natural Environment,10.0,100.0,"491190,2513","4795764,257",Nest Terminated,2019-07-23 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,9545.0
608,2019,2019-04-12 00:00:00,Areatza,Vespa Velutina,Natural Environment,6.0,255.0,,,Nest Terminated,2019-04-12 00:00:00,48093.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,4,2018,1489.0,ABR,Orozko,0.0,77.3,1.4169999999999998,0.252,0.17188593800000002,19.0,14.0,165.5,8.4,36.3,12.5742625,13.4,28.9,19.0,9.0,5.5,58.3,30.1,2019,Apr,1212.0
123,2019,2019-07-23 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,1.0,15.0,"492752,8083","4796718,136",Nest Terminated,2019-07-08 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,9545.0
124,2019,2019-07-29 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,5.0,25.0,"493423,0298","4796286,672",Nest Terminated,2019-01-08 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,9545.0
125,2019,2019-02-08 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,3.0,2.0,"490749,4478","4793648,072",Nest Terminated,2019-07-08 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2,2018,673.0,FEB,Punta Galea,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8,2019,Feb,9545.0
126,2019,2019-06-08 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,4.0,5.0,"492655,1598","4796709,173",Nest Terminated,2019-07-08 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,9545.0
127,2019,2019-06-08 00:00:00,Abanto y Ciérvana-Abanto Zierbena,Vespa Velutina,Urban Environment,2.0,15.0,,,Nest Terminated,2019-07-08 00:00:00,48002.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,9545.0
